경도,위도,설치기관명,설치위치
126.8363281,37.52253898,(주)성심환자이송단,70두5947
126.842018,37.51776043,라온휴병원,앰브란스 내
127.0966096,37.59075124,KM3,배차실 내
126.8785888,37.53519094,목1지구대,좌측 창문옆
126.8363281,37.52253898,(주)성심환자이송단,70우6568
126.8346395,37.52705741,해주아파트,관리소
127.0915162,37.58884835,은행길경로당,경로당내
127.0891221,37.57335201,용마폭포공원경로당,용마폭포공원 관리사무소 건물내 1층 경로당 현관앞
127.08227,37.5726397,샘터경로당,경로당내
127.0862425,37.58638216,안수경로당,경로당내
127.0829427,37.58824804,면목2동구립동부경로당,경로당내
127.093517,37.6058219,신현초등학교,2층 보건실옆 복도
126.8893378,37.50010311,구로구보건소,6층 엘리베이터 앞
127.1053319,37.6031306,이화여대병설미디어고,1층 교무실 벽
127.0736925,37.6090795,묵현초등학교,본관 1층 보안관실 앞 벽면
127.1038401,37.59873869,망우초등학교,1층보건실앞
127.1262096,37.5144016,대한체육회,올림픽컨벤션센터 2층
127.1253269,37.51413224,대한체육회,올림픽컨벤션센터 1층
127.1325048,37.48208464,한국육영학교,교무실
127.1341622,37.48578411,송파구치매안심센터,치매안심센터 1층 로비
127.1181634,37.50757311,방이동고분군,관리사무소 내부
127.1012259,37.51657779,(주)트랜스코스모스코리아잠실센터,향군타워 9층 메인엘리베이터 앞
127.102815,37.50214179,석촌동고분군,관리사무소 내부
127.1155314,37.53461299,도란도란백제쉼터,사무실 1층
127.1178674,37.53508641,풍납초등학교,중앙현관
127.1135365,37.52627165,풍성초등학교,1층 중앙행정실 앞
127.0888603,37.51444641,강동송파교육지원청,1층 로비
127.109524,37.52515748,서울아산병원,동관 1층(안네데스크 앞)
127.109524,37.52515748,서울아산병원,신관 1층 안내데스크
127.109524,37.52515748,서울아산병원,동관 6층 대강당
127.109524,37.52515748,서울아산병원,동관 지하 1층(베즐리 앞)
127.109524,37.52515748,서울아산병원,동관 지하 1층(H마트 앞)
127.109524,37.52515748,서울아산병원,서관 지하 1층(고압산소실 앞)
127.1430149,37.4962218,영풍초등학교,1층 중앙현관
127.1389224,37.51632269,오륜중학교,본관1층 중앙현관
127.1345084,37.51242465,오륜초등학교,1층 중앙현관
127.1299439,37.52183983,서울체육중학교,현관입구
127.1204982,37.51343088,방이초등학교,1층 중앙현관
127.1210892,37.50955596,방산초등학교,1층 중앙현관
127.1312448,37.50893243,세륜중학교,1층 교무실옆
127.1231619,37.49067234,가원중학교,보건실 앞
127.0890001,37.51023322,버들초등학교,1층 중앙현관 좌측
127.1204982,37.53314841,영파여자중학교,영파여자중학교 특별관 1층(급식실)
127.0978821,37.5091372,서울놀이마당,1층 로비
127.1244298,37.47793977,송파구시설관리공단,테크노관10층 안내데스크 옆
127.109524,37.52515748,서울아산병원,신관 지하 1층(중식당 옆)
127.0959162,37.60447209,유린원광노인요양원,1층 엘리베이터 옆
127.1106972,37.60686128,양원숲속도서관,1층 유아자료실 출입문 신발장 위
127.0756306,37.58593722,평화교통(주),배차실 내 출입문옆
127.0842532,37.58974438,덕수콜택시,배차실 안
127.1014872,37.60056074,망우본동주민센터,민원실
127.0760351,37.60957897,묵2동주민센터,주민센터1층 화장실 입구
127.1402751,37.5162418,창덕여자고등학교,1층 중앙현관
127.1287634,37.48131391,문현고등학교,후문입구
127.0845311,37.50701451,잠전초등학교,본관1층 중앙현관
127.1398869,37.49736081,개롱초등학교,보건실 앞
127.1132598,37.50187635,일신여자중학교,1층 보건실 외벽
127.1409871,37.50516942,거여초등학교,본관1층 중앙현관
126.965508,37.5386613,원효지구대,1층 지구대 내
126.97471,37.53610839,용산역파출소,파출소 내
126.9854794,37.54594552,용산치안센터,1층 소내 입구
126.9725228,37.55006598,남영치안센터,1층 소내 입구
126.9457853,37.58892687,대성병원,구급차
127.0107751,37.53560191,구립한남데이케어센터,소망쉼터 내
126.9675312,37.54121814,용산경찰서(본청),교통조사계 복도
126.9676475,37.5415379,용산경찰서(본청),수사과 유치장
126.8232624,37.49668793,온수어르신복지관,1층 안내데스크
126.9193022,37.61357914,대조초등학교,교무실
127.0270415,37.63717021,서울강북경찰서,본관 5층 엘레베이터 옆
126.9784762,37.54913039,용중지구대,1층 지구대 내
126.9897835,37.54170706,이태원2동주민센터,민원실 내부
126.9997806,37.52611709,보광동주민센터,민원실 내부
126.9946862,37.53229252,이태원1동주민센터,민원실 내
126.9899002,37.53225085,용산구청 민원여권과,2층 민원여권과 민원실내
126.9943529,37.5202528,서빙고동주민센터,1층 민원실
126.9901796,37.53256075,용산구청 총무과,10층 구내식당
126.9744394,37.54557678,남영동주민센터,1층 민원실
126.9690617,37.52884784,한강로동주민센터,2층 민원실
126.9676059,37.55392482,청파동헬스장(용산구시설관리공단),헬스장 안내 데스크 옆
126.969688,37.54349181,(구)청파2동청사(용산구시설관리공단),1층 복도 중앙
126.9944063,37.53429455,이태원지구대,1층 파출소 내
127.0003078,37.53932587,한남2치안센터,1층 소내 입구
126.9511509,37.5341871,원효로2동주민센터,민원실 내부
126.9542176,37.52616432,이촌2동주민센터,민원실 내
126.9650229,37.53870963,용산구보건분소,용산구 종합행정타운 보건분소 1층
126.9674534,37.53706785,원효로1동주민센터,문화체육센터 2층
126.9732982,37.5213567,이촌파출소,이촌치안센터
127.0249495,37.492071,서초2동주민센터,서초2동주민센터1층 민원실
127.0256187,37.49156629,서울서이초등학교,교무실 앞
127.0269007,37.47174381,바우뫼복지문화회관,바우뫼복지문화회관1층
126.9913566,37.48961176,방배4동주민센터,방배4동주민센터1층 민원실
126.9990548,37.4782846,방배유스센터,업무자원팀 1층
127.0003302,37.49748688,반포4동주민센터,반포4동주민센터
126.9260165,37.55650762,관광경찰대,어울마당로145-3
126.8817165,37.53718334,목5동주민센터,1층 민원실
126.8454045,37.51744478,목동센트럴아이파크위브아파트,3단지 경비실
126.8295755,37.5341482,서울시서부여성발전센터,사무실 1층
126.9218074,37.58464173,충암고등학교,보건실
126.9172819,37.58588922,응암4치안센터,1층 소내 입구
126.9229014,37.64364638,은평뉴타운상림마을1단지,관리실 안 입구
126.9257664,37.63387794,은평뉴타운마고정3단지,313동 제2관리사무소 내
126.9160959,37.60964211,예일여자고등학교,2층 방송실 앞
126.8992288,37.58690953,수색대림한숲,정문경비실 안
126.9024048,37.59287316,숭실고등학교,본관3층 제1교무실 안으로 이전
126.9187475,37.62913413,신도고등학교,신도고 비전홀 1층 보건실
126.9313536,37.63433542,신도치안센터,1층 소내
126.9282732,37.61897717,은평구립도서관,1층 총무과 안
126.9160959,37.60964211,예일디자인고등학교,교내 보건실
126.9175349,37.59052771,응암3파출소,파출소 입구 사무실내
126.9068323,37.58358571,증산치안센터,1층 소내 입구
126.8418483,37.48842502,50+수영장,지하2층 엘레베이트 오른쪽 벽면
126.892351,37.48199097,구로구치매지원센터,2층 인포메이션
127.0171115,37.63340631,강북구응급의료교육장,교육장 내
126.846646,37.49558533,LH 오류동 행복주택 아파트,정문 경비초소 내부
126.9077398,37.58951495,신사미성아파트,관리실과 기전실 문 안
127.0501026,37.56976707,답십리1동주민센터,주민센터 1층
127.1272635,37.55416702,삼성광나루아파트,관리실
127.1384363,37.55688987,강동현대홈타운아파트,경비실 후문
127.1225001,37.53135876,서울성내초등학교,보건실
127.1255855,37.52954199,삼익그린2차아파트,603동 입구
127.1255855,37.52954199,삼익그린2차아파트,605동 입구
127.1407822,37.55499501,암사지구대,지구대 내
127.1255855,37.52954199,삼익그린2차아파트,502동 입구
127.1255855,37.52954199,삼익그린2차아파트,506동 입구
127.1384363,37.55688987,강동현대홈타운아파트,관리사무실
127.1384363,37.55688987,강동현대홈타운아파트,관리사무실
127.0457945,37.58515609,동대문경찰서,별관 민원실 앞
127.1276981,37.55417376,삼성광나루아파트,아파트 후문
127.1279643,37.52717953,올림픽파크한양수자인아파트,휘트니스센터앞
127.058692,37.57316356,답십리시장,동아축산
127.0273476,37.63220427,성신여대미아운정그린캠퍼스,B동 1층 로비
127.0273476,37.63220427,성신여대미아운정그린캠퍼스,C동 지하 1층 카페 앞
126.8682256,37.49654437,구로구발달장애인평생교육센터,4층 남자화장실 앞 복도
127.0231285,37.59462313,성신여중,4층 복도
126.8363281,37.52253898,(주)성심환자이송단,72가3880
126.8668364,37.53218335,목동대원칸타빌아파트3단지,301동 경비실
127.1265285,37.53980589,한국마사회강동지점,6층 사무실 복도
126.9329269,37.61830237,불광1치안센터,1층 소내
126.9251599,37.59248254,백련산힐스테이트1차,101동 지하6층 노인정 거실
126.9289829,37.61114621,대조파출소,파출소 1층 사무실내
126.9186705,37.62488863,갈현노인복지관,1층 로비
126.9106366,37.61371778,다솜실버데이케어센터,지하출입구 옆
126.9380881,37.63928375,인덕데이케어센터,1층 데이케어센터
126.9248655,37.6194796,불광노인복지관,2층사무실
126.9113693,37.60334254,역촌노인복지관,3층 의료재활실
126.9283242,37.64609327,뉴타운상림마을9단지,701동 관리사무소 내
126.9209254,37.63500643,진관동주민센터,1층 민원실
126.9080605,37.59025762,신사2동주민센터,1층 민원실
126.9042778,37.60513538,구산그린빌,101동 경비실 내
127.147061,37.5538093,삼익그린2차아파트,505동 입구
127.147061,37.5538093,삼익그린2차아파트,501동 입구
127.147061,37.5538093,삼익그린2차아파트,601동 입구
126.8664304,37.53190638,목동대원칸타빌아파트2단지,203204동 경비실
126.8668364,37.53218335,목동대원칸타빌아파트2단지,204동 앞 경로당
126.867372,37.53181471,목동대원칸타빌아파트2단지,201202동 경비실
126.8816556,37.53050164,목동아이스링크,아이스링크 1층 관리부 출입문 입구
126.8666304,37.53185082,목동대원칸타빌아파트2단지,205동 12호 출입구
127.147061,37.5538093,삼익그린2차아파트,303동 입구
127.147061,37.5538093,삼익그린2차아파트,301동 입구 설치
127.147061,37.5538093,삼익그린2차아파트,503동 입구
126.916236,37.64224351,구파발10단지제3관리사무소,1층 관리사무실
126.9318346,37.60881253,녹번파출소,파출소 입구 사무실 내
126.897566,37.58416548,수색동주민센터,1층 민원실
126.9265808,37.62141961,불광지구대,지구대 출입문 좌측
126.9380881,37.63928375,붓다마을,1층 데스크의 우측 호스피스실 내
126.9355822,37.61275736,북한산힐스테이트1차,관리실 (34동 사이)내
127.1470587,37.55380885,삼익그린2차아파트,301동 입구
126.924251,37.58952805,백련산힐스테이트제2관리사무소(임대아파트관리,212동 관리사무실
126.9117608,37.59779273,신사1동주민센터,1층 민원실 입구
127.147061,37.5538093,삼익그린2차아파트,302동 입구
127.147061,37.5538093,삼익그린2차아파트,602동 입구
127.147061,37.5538093,삼익그린2차아파트,606동 입구
127.147061,37.5538093,삼익그린2차아파트,607동 입구
127.147061,37.5538093,삼익그린2차아파트,507동 입구
127.0780189,37.54185624,건국대학교,건국대학교 학생회관 1층
127.147061,37.5538093,삼익그린2차아파트,509동 입구
126.9174094,37.64256148,은평뉴타운 구파발 10단지 제2관리사무소,1층관리사무소
126.930595,37.63136533,은평뉴타운폭포동제1관리사무소,403동 1층 관리사무실
127.150513,37.50101124,남천초등학교,본관2층층 보건실앞
126.8960369,37.45706565,금천구보건소,특수음압구급차 내부
127.0623915,37.51897559,봉은중학교,보건실 앞
127.1660592,37.55020472,고덕롯데캐슬베네루체아파트관리사무소,관리사무소
126.949589,37.58765897,홍제원현대아파트,제3경비실
126.9473244,37.58782016,느티나무경로당,1층 할머니방
126.9421153,37.59480581,아름다운홍일경로당,1층 할아버지방
126.9565456,37.56378178,능안경로당,경로당 1층
126.9662394,37.56263528,미근경로당,2층 다용도실
126.9429418,37.5916068,노인회지회,2층 노인회지회 사무실
126.9335304,37.59185685,논골문화원,1층 할머니방
127.0040222,37.56634942,백련경로당,1층 할아버지방
126.9455962,37.59161436,은빛홍삼경로당,1층 할머니방
126.8961616,37.48655348,우림이-비지2차,1층 로비
